"BM_10_650"	"BM_10_623"	"hB_RNA_13599"	"hB_RNA_12464"	"BM_10_593"	"BM_10_811"	"hB_RNA_12545"	"hB_RNA_13655"	"BM_10_740"	"BM_10_722"	"hB_RNA_13262"	"BM_10_657"	"BM_10_639"	"BM_10_748"	"hB_RNA_13193"	"BM_10_744"	"BM_10_787"	"BM_10_588"	"BM_10_624"	"BM_10_703"	"BM_10_616"	"BM_10_621"	"BM_10_631"	"BM_10_743"	"BM_10_699"	"BM_10_566"	"BM_10_739"	"BM_10_719"	"BM_10_697"	"BM_10_671"	"hB_RNA_13444"	"hB_RNA_12638"	"BM_10_656"	"BM_10_729"	"BM_10_647"	"BM_10_584"	"BM_10_813"	"hB_RNA_12924"	"BM_10_576"	"BM_10_735"	"BM_10_666"	"hB_RNA_13081_resequenced"	"hB_RNA_13389"	"BM_10_792"	"BM_10_780"	"BM_10_659"
"ENSG00000172123"	36.9226783686383	37.2113651972353	72.1128364628806	36.3627909248943	40.2805332069948	38.360556768049	7.11361974272724	49.9470370800391	46.847407259693	69.9679282946415	51.4128952225082	22.4338828409927	44.7665214282448	57.2203668006619	24.0121645830258	43.6154757166468	29.0029315308663	67.7492586208876	51.7634541253552	32.1619148862264	56.72361097399	54.9233579297728	35.4907234687997	36.8637310044461	36.4937504219025	70.1224557863387	42.2339836113218	26.0675764528107	51.0834454667039	25.1200919301632	78.0084807103142	41.8759544259509	43.8025957063676	55.5384648347625	89.4480238353184	47.2304728929207	21.0903496018453	14.5592618321678	68.9119599615199	26.4694202324727	48.3568501428691	33.7439347077481	44.9141706693489	29.8432845799974	29.111398005839	33.7670473431009
"ENSG00000176887"	58.0213517221459	66.9804573550236	64.9807976918264	52.3624189318478	73.8476442128238	27.2236209321638	75.8786105890906	57.3465981289338	61.1053138169909	34.5908858984744	60.9983502639927	42.1756997410663	86.7922354221074	36.6654777557639	48.0243291660516	52.8953641669972	51.5607671659845	77.0939839479066	93.7602187930962	64.3238297724528	91.6304484964454	61.2606684601312	65.4606677313416	59.7446674899643	48.018092660398	71.138723261503	56.0059347889267	45.4080364016703	51.0834454667039	50.2401838603264	76.3487258015841	51.3318151027785	42.1178804868919	51.4993037558707	44.1718636223794	52.7223883455859	31.635524402768	54.0772582337661	80.0868723877124	70.1439636160527	43.422477679311	59.5481200724966	70.2294305011637	30.7210282441149	51.3730553044218	42.8932763547498
"ENSG00000116473"	1934.92416879459	1586.13444153215	1903.46190311911	1940.31852375236	1588.20388073294	2081.36956399543	2083.10498132863	1836.01608525699	2384.1256607596	2245.26295741007	1900.53431322526	1632.28931551063	1673.71973992948	2118.82018424975	1507.96393581402	2034.1515483168	3683.37230442002	1510.34123097944	1827.34759751961	2255.00968945142	1470.45053063343	1768.10963796999	2087.64322270917	2244.87410185696	2280.85940136891	1702.24802090025	2217.28413959439	2034.95274244522	1964.88824170143	1968.50174943643	1852.28647814278	1756.08841141084	1928.99892629965	2751.67848499505	2031.90572662945	1723.36306904634	2616.25786810891	1476.7251286913	1445.28867378755	2517.24186410816	1999.40772223373	1762.6243541459	1837.39789101882	2039.87627540923	1994.98698098838	2043.36267570818
"ENSG00000266535"	68.5706883988997	62.3290367053691	41.207335121646	69.8165585757971	55.6254982382309	79.1959881662948	78.2498171699996	66.5960494400522	68.2342670956399	73.8987107831045	87.1405003771324	72.6857804048164	45.6801239063723	61.6646671346938	78.7598998323246	73.3111187577681	64.4509589574806	63.0768959573781	38.0900888846953	58.8103586490997	56.72361097399	65.4855421470368	68.615398706346	85.1679302516512	78.7496719630528	54.8784436588738	48.6608941608708	90.8160728033406	81.1861901167258	79.9275652323375	48.1328923531726	56.7351640609658	70.7580392179784	52.5090940255936	75.0921681580451	48.3288559834537	55.8894264448901	95.6751491828169	61.4620183440583	63.5266085579346	58.2255950699852	79.3974934299955	72.6792943558555	70.2194931294056	66.7849718957483	87.6117985118293
"ENSG00000187555"	2220.63537045668	2240.12418487357	2691.15596294442	2314.12801446027	2247.07831676164	2283.07184635647	2715.0315351409	2454.80437797081	2155.99915584283	2201.23819353928	2687.41303163076	2277.48778601758	2224.62203424033	2360.47901491274	2669.19221504915	2421.12289669642	2191.33260455434	1878.28979073081	2164.2983838073	2243.98274720471	2015.8698669218	2150.46070663495	2241.43635774064	2071.99591507748	2363.45052074479	1784.56568638856	2274.20820446183	2240.97068537873	2267.74009696832	2183.16435320328	2159.34113625785	3088.01392960399	2379.66024750939	2508.31902999182	2023.07135390498	2084.73110583171	2212.37767323357	2742.34096081618	2184.69537932062	2412.68765418989	2010.26334165356	2187.40094399638	2318.3878278233	2360.25271281215	2272.40147963226	2368.25642852288
"ENSG00000171885"	8454.41423502845	6480.35924909853	16788.8192670614	8244.17195849204	13612.9021033353	9098.87657791821	8742.63866381178	18475.7789939589	6604.46600171977	9094.258365308	6074.5642812899	4706.62862004027	12505.3907206085	7855.30084040154	7376.53695990552	5592.06078018114	10067.2397891585	7648.65768016503	14784.8145009364	5017.25872225132	9760.82444221659	8143.44403151054	5471.88087614516	13082.8110171641	8483.83661123913	13555.991851217	7830.73143958616	6977.70159372334	13236.9978065596	8557.95859166242	13730.3224824697	12141.3251090467	6182.062497866	10099.922277769	10349.4676467235	15022.5855292204	10444.9956403139	6381.1164715844	13748.8672550254	12414.1580890297	9546.03696799944	11526.5311086996	9013.86574269587	5406.02322730011	8370.38314426712	9509.53063013814
"ENSG00000278615"	30.7688986405319	40.002217587028	49.1318226450395	34.9082792878985	50.8301966659696	25.9861836170655	41.4961151659089	49.9470370800391	46.847407259693	29.8739469123188	33.1133901433103	37.6889231728678	56.6433536439017	44.4430033403199	38.4194633328413	26.9116765060161	48.3382192181104	57.2364426279912	69.3434951490607	59.7292705029919	64.3594816820271	33.7989894952448	45.743599137564	34.3214047282774	36.4937504219025	47.7645713327235	53.2515445534057	32.7946929567619	33.7515621833579	36.5383155347829	50.6225247162677	47.2793033841381	36.2213772187271	40.3916107889182	37.5460840790225	31.8531096254581	56.9439439249824	61.35688914985	43.768407002587	29.11636225572	50.3305991282923	31.7589973719982	38.3812003901709	32.4765155723501	47.9481849507936	29.2039328372764
"ENSG00000159210"	531.862390786338	489.329452343644	529.355766562684	522.169677681482	531.31941420655	540.760106697982	460.014076696362	542.942791962648	547.910980559019	470.907742117868	450.516386949775	513.287239401913	547.24788439834	547.204478627689	477.361831910553	532.665597050112	567.168438825829	432.193546374628	639.718159473729	477.834164023935	532.329272217445	438.330645016456	589.146009582075	555.498291342859	454.251156567366	493.905992929864	594.948290872533	526.396866434178	464.312031117005	494.409082080031	560.167281696405	453.881312487726	554.271307207498	580.629405090699	446.135822586032	493.174007649335	503.004838004011	569.891106001996	538.258281861602	463.214854068273	601.006566061373	567.692078024468	556.119095015029	599.4989225923	535.9922103428	529.321282675635
"ENSG00000122547"	1260.64573287208	1087.5021478892	805.127932376776	1521.41917229758	780.675095964137	1265.89837334562	685.278701882724	1120.10855377643	845.290174468375	1120.27300921196	1190.33923515163	1011.31943847195	959.282602033818	1124.40798451009	1155.4653597352	1236.08114158667	1050.55063100693	1163.41830321386	838.958624409058	854.58802411973	930.485387707951	1232.60689815471	1218.51483909546	1360.14455775025	980.529452125328	1047.77176689442	684.006908487711	1384.10422068795	1076.40117233412	1249.15366234539	1268.05275026979	882.096717424063	1269.43291787492	1042.10355835409	1169.4500894025	1113.7604538005	950.120249563132	1046.18695736863	816.69984981423	1150.09630910094	1030.29697039093	1298.14901758043	1451.13602326242	1434.23314716811	1323.71239167727	1409.08975939859
"ENSG00000130695"	598.674856405778	459.560360185856	487.355982688698	440.717026009719	526.524112634289	632.33046801526	464.75648985818	588.265103387128	517.358323650523	685.528465987948	602.140857605985	592.254507002208	495.172543145076	597.202857385549	520.583728159999	584.632972372074	863.64285003024	559.515428955261	633.858145799161	492.53675368621	477.787338588608	495.366439789682	620.693319332119	766.511372264861	463.854775099445	689.029348161415	574.749429145379	583.577356717763	548.234834383733	578.903936754216	531.951448247994	560.597454411924	539.108870232217	619.001435340171	567.608447547576	463.517664204943	476.641901001704	502.294533209789	476.796263517543	521.447578579713	532.912226064272	603.420950067966	636.14798093496	646.897080454649	625.038839537131	786.680940804134
"ENSG00000035928"	1487.45647142229	1282.86181517469	1471.57733309417	1064.70251828091	1608.34414733643	1501.01146321431	1372.92861034636	1535.40891764565	2114.24385806789	1603.75925529291	1174.65394508375	1350.51974702776	1857.3538380331	1776.05352098753	1171.79363165166	1564.58919272908	2242.89337172032	1394.70025505758	2122.30161913956	1906.74209682628	1516.26575488166	1471.31226146487	1593.92782512098	1554.63251787716	1810.28209329701	1733.75231263035	1895.93861211695	1283.19747312868	1753.25682476794	1403.29968100775	1553.53059457136	1572.37454683248	1446.32801591987	2155.90222585851	1394.72659387663	1638.78757107529	1850.67817756193	1227.137782997	1577.5251374975	1917.70949584265	1875.06153615207	1175.08290276393	1542.59760717091	1501.81940930516	1494.95590935867	1585.22597932341
"ENSG00000238184"	274.282753595599	288.388080278574	357.394387305045	277.811722666192	180.303339117024	280.898270527327	400.733912173635	280.258374726886	284.139709249008	268.079365713177	165.566950716552	299.716674755663	187.288508016126	202.215665198455	349.617116328856	237.56514432897	177.240137133072	267.492762485918	155.290362376066	177.349987801191	251.983733365225	223.918305405997	248.435064281598	275.842400964303	216.081416971791	288.619962946669	198.316096957511	227.881071571345	177.87985475013	211.237136685463	399.171055549586	395.795311187214	237.54484594607	112.086719939248	303.681562403859	283.382837357524	192.976698856885	386.860385826173	193.698482054002	166.757347464578	204.283019991304	212.388294925238	351.963773790716	260.689868242918	340.774600185998	282.00047645995
"ENSG00000163155"	61.5377972810639	70.7015938747471	80.8297727386134	50.907907294852	93.0288505018689	59.3969911247211	66.3937842654543	73.0706653578351	74.344798477339	64.4648328107932	82.7834753582758	64.609582582059	95.0146577252544	69.9977302610038	102.77206441535	110.43067255917	70.8960548532286	89.9429812725577	113.293597708325	80.8642431425121	85.085416460985	73.935289520848	75.713543400106	57.2023412137956	46.0973689539821	79.2688630628177	80.7954469086156	55.498711157597	62.9421024500459	73.0766310695657	72.1993385297589	98.6111184869167	75.8121848764055	90.8811242750659	65.1534988430097	65.9029854319824	87.5249508476581	94.6352019090906	86.6055713029913	56.9092534998164	84.8712063731988	81.3824307657454	67.779566646472	63.197543816465	65.0725367189342	63.8836030815422
"ENSG00000250709"	128.350262900505	208.383645104518	106.188132813472	116.360930959662	140.02280591003	124.981168824934	132.787568530909	86.0198971934007	142.579065572979	147.797421566209	86.2690953733611	139.987428927795	162.621241106685	113.88519605957	149.835906998081	147.550226360571	154.682301497953	185.726415874502	94.7368877388576	161.728486285024	173.4433489397	177.444694850035	147.483673081456	100.421887908663	151.737172806858	228.660181911974	192.807316486469	109.315643189206	124.972000516758	105.047657162501	82.9877454365045	113.470328121932	127.195999070414	99.9692367025725	79.509354520283	155.970398855692	208.794461058269	73.8362564345652	175.073628010348	210.431890848158	117.438064632682	83.3673681014953	102.077660612157	107.084727022344	138.707249321939	83.0486840060048
"ENSG00000119446"	581.092628611189	927.49327754109	649.015528165925	462.534700564656	1200.74351369423	598.919660507604	673.422668978179	610.463786533812	809.64540807513	619.491320181769	707.580863062315	676.60590648434	1198.64645130321	800.529597667512	681.945474157933	748.886997943276	934.538904883468	1083.9881379342	1244.27623690005	1179.88282039756	1088.65699523158	967.496074301382	820.230053501148	570.752248999872	916.185207960395	1035.57655719245	929.147639449079	605.440485355604	789.968995967242	815.261165369843	476.349658805536	821.309041644457	737.062908520609	1269.30636904175	504.663541885685	977.560950574405	1069.28072481356	612.528944224773	1104.45384478868	1001.86755579909	902.003286338415	500.204208608972	470.373860100818	703.950418622291	722.647644615533	647.962259827071
"ENSG00000268465"	53.6257947734985	57.6776160557147	64.1883489394871	52.3624189318478	74.806704527276	33.4108075076556	53.3521480704543	52.7218724733747	79.4369079620882	39.30782488463	49.6700852149655	69.0963591502576	104.150682506529	63.8868173017098	50.9057889160147	37.1195538014015	41.8931233223624	70.0854399526423	108.410252979517	63.4049179185606	91.6304484964454	50.6984842428672	56.7851575500795	45.7618729710365	43.2162833943582	83.333932963475	75.2866664375736	38.6809198977191	46.5224235500339	47.9565391394025	42.3237501726173	44.5776289050445	68.2309663887649	41.4014010586411	50.7976431657364	43.9353236213216	62.2165313254437	76.956098255744	74.4994161746162	23.8224782092255	76.9762104315059	51.6083707294971	54.7136260881159	57.9310818317596	35.9611387130952	36.5049160465955
"ENSG00000287326"	109.009812326456	77.2135827842633	97.4711965377397	142.542140425586	50.8301966659696	128.693480770229	128.04515536909	212.737380155722	136.46853419128	185.532933455454	94.111740407303	139.090073614155	138.867576675372	117.773958851848	36.4984901661992	91.8708956584688	219.133260455434	103.960069263086	227.563864362411	108.431598759278	91.6304484964454	130.971084294074	224.774581969065	217.368896612423	103.71908014646	132.114771771363	95.4855281647275	116.042759693157	146.864905716774	74.2184534300277	183.402917414675	143.188747391961	94.3440522906379	115.116090748417	147.975743134971	114.231841415436	113.887887849965	55.1172055074923	76.3619015789816	170.727760499449	120.398688110817	107.186616130494	248.252870608765	145.705448243517	205.492221217687	268.311132942477
"ENSG00000224596"	829.002040514903	953.541233179155	632.374104366799	954.159633869226	573.51806804245	962.726231146521	1249.62586813909	875.923039162909	423.663509131137	1021.21729050269	501.929282172283	963.759606849047	450.406021716831	569.981517839603	1284.17056190022	772.086719069152	406.041041432128	588.717695602196	219.750512796319	441.077689868248	632.686430094504	811.175747885875	886.479403976241	912.695133144561	633.838823117254	699.192022913058	382.860242737417	1114.17867096691	716.992645300523	902.039664764952	1026.55841104956	783.485598937146	750.540630276414	233.261552306002	999.388414456335	730.424755204471	439.733789198475	939.072388174822	574.576747246727	688.204926044291	332.576704043814	801.914683642955	843.569787298862	646.019336790531	755.183912975	893.457820240426
"ENSG00000237654"	306.80987501559	224.198475313343	227.432791921393	754.891539600806	198.525485091617	483.837990203457	455.271663534543	408.825747951431	246.458099061863	361.631988938596	379.932581644297	357.147414828604	222.005402184969	429.986057317595	565.726597576088	422.234924490943	518.830219607719	373.789013080759	241.23722960307	381.348419365256	260.710442745839	276.729226492317	340.710945300477	519.905723476498	354.373523833738	237.806589188453	224.023739155707	568.441344583873	329.305782383573	438.459786417394	641.495272224179	289.079169263016	363.056129797008	251.437777161016	438.405746452116	197.708956295947	423.916026997091	268.306396621378	180.661084223444	394.394361463844	301.983594769754	601.436012732216	533.253699037906	450.282499692313	392.147655490419	419.806534535849
"ENSG00000101544"	1072.51589546997	960.983506218602	1137.9564083593	1422.51238098187	1051.13010463967	1123.59308210931	1274.52353723863	982.29172924077	1085.63774214854	1037.72657695423	1187.72502014032	937.736302753495	1025.06198045899	999.412037615443	981.617288154095	1168.33795589911	1450.14657654331	976.523796673483	1113.40259816802	996.100449619126	927.212871690221	1051.99354803949	1166.46177800788	1166.92776076143	1091.93142709745	986.795718384563	1064.11276098961	1131.83735178978	927.711857850676	1140.6805381015	1067.22240631345	994.216208306448	1047.89286651387	1167.31755179974	968.468109920669	1013.807592562	1397.23566112225	1229.21767754445	1030.88567131625	1196.41779450777	1038.19196633262	1103.62515867694	991.378239865265	1028.71557434579	1099.38338351463	1069.59404016525
"ENSG00000134215"	1181.52570779643	1245.65044997745	895.467090143462	2802.84392449085	782.593216593042	1366.13079586859	663.937842654543	1070.16151669639	694.563733719797	812.885818614149	2227.31118963951	1336.16206200953	818.587820402192	1504.39566306983	742.456128907158	1095.02683714135	1904.52583719355	1641.16738555771	630.928138961876	1305.77374438079	932.667065053105	979.114476940373	935.377734088809	963.541658667934	1976.42469390198	1408.54672057776	1098.08357389437	1250.40278017192	959.639011267366	1101.8585778458	1446.47640295827	818.607367165363	795.18558359252	1904.46444869749	1066.75050648046	850.148512072572	1467.88833228843	489.815165925073	801.799966579306	982.015490624738	1469.45611964759	1973.02771173539	1548.31395616519	1996.86683586747	1169.593225764	1382.62369526481
