"Node.1" "Node.2" "CN"
"ENSG00000115520" "ENSG00000172209" 0.52
"ENSG00000075790" "ENSG00000147180" 0.54
"ENSG00000196950" "ENSG00000100934" 0.54
"ENSG00000168763" "ENSG00000165832" -0.53
"ENSG00000178662" "ENSG00000089775" 0.55
"ENSG00000229956" "ENSG00000106771" 0.53
"ENSG00000115520" "ENSG00000008277" 0.51
"ENSG00000130147" "ENSG00000073060" 0.51
"ENSG00000232959" "ENSG00000186310" 0.54
"ENSG00000155744" "ENSG00000198919" 0.52
"ENSG00000163632" "ENSG00000008277" 0.54
"ENSG00000143155" "ENSG00000196814" -0.52
"ENSG00000114353" "ENSG00000158560" -0.51
"ENSG00000144635" "ENSG00000178567" 0.54
"ENSG00000163412" "ENSG00000250349" 0.53
"ENSG00000147416" "ENSG00000139160" 0.53
"ENSG00000177889" "ENSG00000156261" 0.53
"ENSG00000227028" "ENSG00000163412" 0.53
"ENSG00000273269" "ENSG00000184277" 0.53
"ENSG00000233087" "ENSG00000253719" 0.52
"ENSG00000115419" "ENSG00000225177" -0.54
"ENSG00000110013" "ENSG00000263874" 0.52
"ENSG00000259678" "ENSG00000103653" -0.53
"ENSG00000163938" "ENSG00000231760" 0.54
"ENSG00000144746" "ENSG00000125868" 0.52
"ENSG00000177034" "ENSG00000254433" 0.53
"ENSG00000119862" "ENSG00000004961" 0.52
"ENSG00000123119" "ENSG00000106853" 0.54
"ENSG00000288558" "ENSG00000104723" 0.54
"ENSG00000113595" "ENSG00000179841" 0.53
"ENSG00000164951" "ENSG00000254317" 0.55
"ENSG00000229956" "ENSG00000132613" -0.54
"ENSG00000009844" "ENSG00000086289" 0.53
"ENSG00000254433" "ENSG00000259623" 0.56
"ENSG00000273269" "ENSG00000101132" 0.53
"ENSG00000135317" "ENSG00000250349" 0.53
"ENSG00000250349" "ENSG00000259678" 0.54
"ENSG00000146352" "ENSG00000141378" 0.53
"ENSG00000047644" "ENSG00000123570" -0.52
"ENSG00000164465" "ENSG00000065559" 0.52
"ENSG00000232377" "ENSG00000134265" 0.53
"ENSG00000171262" "ENSG00000272770" 0.54
"ENSG00000214265" "ENSG00000109118" -0.53
"ENSG00000077254" "ENSG00000139163" 0.54
"ENSG00000138078" "ENSG00000119318" 0.55
"ENSG00000244945" "ENSG00000123119" -0.52
"ENSG00000113387" "ENSG00000112695" 0.52
"ENSG00000061918" "ENSG00000089159" -0.53
"ENSG00000147894" "ENSG00000071564" -0.54
"ENSG00000070087" "ENSG00000225376" 0.53
"ENSG00000109670" "ENSG00000180116" 0.55
"ENSG00000113387" "ENSG00000213424" 0.55
"ENSG00000079841" "ENSG00000149970" 0.53
"ENSG00000142875" "ENSG00000088812" 0.53
"ENSG00000116030" "ENSG00000178502" 0.53
"ENSG00000237187" "ENSG00000164830" 0.53
"ENSG00000274629" "ENSG00000288698" 0.53
"ENSG00000079308" "ENSG00000133302" -0.54
"ENSG00000163875" "ENSG00000085433" 0.53
"ENSG00000057757" "ENSG00000132975" 0.52
"ENSG00000114405" "ENSG00000074657" -0.51
"ENSG00000154582" "ENSG00000119396" 0.52
"ENSG00000145242" "ENSG00000175482" -0.51
"ENSG00000118873" "ENSG00000141378" 0.53
"ENSG00000163818" "ENSG00000146469" 0.51
"ENSG00000136521" "ENSG00000197170" 0.52
"ENSG00000136068" "ENSG00000109670" -0.51
"ENSG00000163126" "ENSG00000106299" -0.52
"ENSG00000198961" "ENSG00000260170" 0.54
"ENSG00000282218" "ENSG00000075790" 0.53
"ENSG00000196290" "ENSG00000123562" 0.53
"ENSG00000104723" "ENSG00000140650" -0.54
"ENSG00000177990" "ENSG00000065559" 0.51
"ENSG00000231871" "ENSG00000138079" -0.52
"ENSG00000136143" "ENSG00000133943" -0.53
"ENSG00000288558" "ENSG00000171862" 0.52
"ENSG00000164109" "ENSG00000258302" 0.53
"ENSG00000229956" "ENSG00000152782" 0.53
"ENSG00000230612" "ENSG00000139131" 0.54
"ENSG00000116030" "ENSG00000163655" 0.53
"ENSG00000164815" "ENSG00000178105" 0.52
"ENSG00000091157" "ENSG00000134444" 0.56
"ENSG00000082701" "ENSG00000104472" -0.52
"ENSG00000140280" "ENSG00000141425" 0.51
"ENSG00000105784" "ENSG00000184381" -0.52
"ENSG00000128654" "ENSG00000006530" 0.54
"ENSG00000178385" "ENSG00000156642" 0.53
"ENSG00000182220" "ENSG00000133134" 0.54
"ENSG00000146830" "ENSG00000250349" -0.52
"ENSG00000232377" "ENSG00000231760" 0.52
"ENSG00000198836" "ENSG00000146067" -0.52
"ENSG00000070718" "ENSG00000134265" 0.55
"ENSG00000120696" "ENSG00000171867" 0.51
"ENSG00000162639" "ENSG00000231295" 0.53
"ENSG00000231760" "ENSG00000006128" 0.52
"ENSG00000165434" "ENSG00000167005" 0.52
"ENSG00000183023" "ENSG00000100439" -0.52
"ENSG00000263244" "ENSG00000213424" 0.53
"ENSG00000138069" "ENSG00000206199" 0.53
"ENSG00000077721" "ENSG00000133703" 0.53
"ENSG00000172465" "ENSG00000156735" 0.54
"ENSG00000077152" "ENSG00000166503" 0.53
"ENSG00000186815" "ENSG00000007168" -0.52
"ENSG00000287022" "ENSG00000113595" 0.54
"ENSG00000214114" "ENSG00000156735" -0.52
"ENSG00000057663" "ENSG00000206418" 0.52
"ENSG00000139116" "ENSG00000180336" 0.52
"ENSG00000152944" "ENSG00000100934" 0.53
"ENSG00000162636" "ENSG00000132872" 0.54
"ENSG00000104723" "ENSG00000100139" -0.55
"ENSG00000126215" "ENSG00000185658" -0.54
"ENSG00000174945" "ENSG00000088888" 0.54
"ENSG00000165023" "ENSG00000149313" 0.53
"ENSG00000146386" "ENSG00000089818" 0.54
"ENSG00000287364" "ENSG00000070961" 0.53
"ENSG00000156976" "ENSG00000109180" 0.53
"ENSG00000077254" "ENSG00000182916" 0.53
"ENSG00000286555" "ENSG00000099331" 0.52
"ENSG00000226919" "ENSG00000236051" 0.52
"ENSG00000287456" "ENSG00000260545" 0.52
"ENSG00000156976" "ENSG00000180336" 0.53
"ENSG00000109180" "ENSG00000023516" 0.53
"ENSG00000138018" "ENSG00000106299" 0.55
"ENSG00000196862" "ENSG00000142327" -0.52
"ENSG00000115415" "ENSG00000100139" -0.51
"ENSG00000113387" "ENSG00000006704" -0.52
"ENSG00000174748" "ENSG00000198689" 0.52
"ENSG00000143951" "ENSG00000164985" 0.53
"ENSG00000253250" "ENSG00000087470" 0.52
"ENSG00000273269" "ENSG00000132640" 0.52
"ENSG00000145216" "ENSG00000104381" 0.54
"ENSG00000114784" "ENSG00000113387" 0.53
"ENSG00000229956" "ENSG00000204116" 0.55
"ENSG00000113638" "ENSG00000141425" 0.53
"ENSG00000164187" "ENSG00000133103" 0.52
"ENSG00000136531" "ENSG00000164924" 0.52
"ENSG00000146352" "ENSG00000140497" -0.52
"ENSG00000128602" "ENSG00000148925" -0.53
"ENSG00000198919" "ENSG00000147642" 0.52
"ENSG00000198961" "ENSG00000236051" 0.54
"ENSG00000068137" "ENSG00000071564" 0.54
"ENSG00000287542" "ENSG00000106266" -0.52
"ENSG00000187800" "ENSG00000178662" -0.54
"ENSG00000165637" "ENSG00000178502" 0.53
"ENSG00000113638" "ENSG00000269082" 0.52
"ENSG00000164877" "ENSG00000103769" -0.52
"ENSG00000232959" "ENSG00000164114" 0.53
"ENSG00000006607" "ENSG00000104643" -0.54
"ENSG00000138769" "ENSG00000254317" 0.53
"ENSG00000101856" "ENSG00000165678" 0.54
"ENSG00000206199" "ENSG00000138698" 0.53
"ENSG00000089818" "ENSG00000137822" 0.53
"ENSG00000104093" "ENSG00000109118" -0.53
"ENSG00000104164" "ENSG00000166503" 0.52
"ENSG00000196689" "ENSG00000108839" 0.53
"ENSG00000288558" "ENSG00000104231" 0.54
"ENSG00000101557" "ENSG00000185658" 0.54
"ENSG00000087470" "ENSG00000005194" 0.54
"ENSG00000205269" "ENSG00000111052" 0.52
"ENSG00000287451" "ENSG00000104765" 0.52
"ENSG00000198919" "ENSG00000113595" 0.53
"ENSG00000232767" "ENSG00000287456" 0.53
"ENSG00000172260" "ENSG00000088179" 0.53
"ENSG00000164830" "ENSG00000106723" 0.53
"ENSG00000248592" "ENSG00000150637" -0.5
"ENSG00000106299" "ENSG00000141401" -0.52
"ENSG00000196862" "ENSG00000101746" 0.52
"ENSG00000135097" "ENSG00000124067" 0.5
"ENSG00000157873" "ENSG00000088888" 0.54
"ENSG00000160783" "ENSG00000166987" 0.54
"ENSG00000050748" "ENSG00000173258" 0.54
"ENSG00000162378" "ENSG00000145675" 0.52
"ENSG00000261292" "ENSG00000108395" 0.54
"ENSG00000129636" "ENSG00000091157" 0.54
"ENSG00000288558" "ENSG00000105887" 0.52
"ENSG00000204186" "ENSG00000173258" 0.52
"ENSG00000123562" "ENSG00000287952" 0.53
"ENSG00000148925" "ENSG00000257434" 0.55
"ENSG00000198689" "ENSG00000175606" 0.54
"ENSG00000214063" "ENSG00000129636" -0.54
"ENSG00000164031" "ENSG00000123562" 0.53
"ENSG00000250349" "ENSG00000261067" -0.52
"ENSG00000076554" "ENSG00000167930" -0.53
"ENSG00000154174" "ENSG00000073060" -0.53
"ENSG00000164919" "ENSG00000177889" 0.54
"ENSG00000085433" "ENSG00000119844" 0.52
"ENSG00000117152" "ENSG00000225792" 0.54
"ENSG00000164209" "ENSG00000182831" 0.52
"ENSG00000087470" "ENSG00000079337" -0.52
"ENSG00000254433" "ENSG00000132640" 0.55
"ENSG00000286786" "ENSG00000108395" 0.54
"ENSG00000122126" "ENSG00000106723" 0.54
"ENSG00000158195" "ENSG00000183308" -0.51
"ENSG00000115415" "ENSG00000287799" 0.54
"ENSG00000162409" "ENSG00000130147" -0.52
"ENSG00000143158" "ENSG00000101911" 0.55
"ENSG00000173258" "ENSG00000152944" 0.52
"ENSG00000254433" "ENSG00000108395" 0.55
"ENSG00000104723" "ENSG00000215126" 0.53
"ENSG00000214184" "ENSG00000163138" 0.54
"ENSG00000112996" "ENSG00000255330" 0.53
"ENSG00000141378" "ENSG00000206432" 0.52
"ENSG00000198791" "ENSG00000120805" 0.53
"ENSG00000167981" "ENSG00000069329" 0.53
"ENSG00000119004" "ENSG00000287022" -0.53
"ENSG00000231295" "ENSG00000175395" 0.53
"ENSG00000153130" "ENSG00000134049" 0.52
"ENSG00000177889" "ENSG00000125814" 0.56
"ENSG00000236107" "ENSG00000081307" 0.54
"ENSG00000114573" "ENSG00000166479" 0.55
"ENSG00000115419" "ENSG00000145545" 0.55
"ENSG00000113643" "ENSG00000141030" 0.51
"ENSG00000240891" "ENSG00000101654" 0.53
"ENSG00000146966" "ENSG00000152402" -0.53
"ENSG00000249568" "ENSG00000172209" 0.54
"ENSG00000109738" "ENSG00000135324" 0.53
"ENSG00000051382" "ENSG00000169871" -0.51
"ENSG00000117410" "ENSG00000114784" 0.52
"ENSG00000143153" "ENSG00000272772" 0.53
"ENSG00000113575" "ENSG00000102144" 0.53
"ENSG00000272772" "ENSG00000214265" 0.53
"ENSG00000104093" "ENSG00000103769" 0.55
"ENSG00000162409" "ENSG00000071564" -0.54
"ENSG00000163818" "ENSG00000151131" 0.51
"ENSG00000188419" "ENSG00000137497" -0.54
"ENSG00000196950" "ENSG00000175395" 0.55
"ENSG00000143842" "ENSG00000164830" -0.52
"ENSG00000138079" "ENSG00000077713" -0.54
"ENSG00000111647" "ENSG00000105053" -0.51
"ENSG00000178074" "ENSG00000164187" 0.53
"ENSG00000240891" "ENSG00000070087" 0.53
"ENSG00000137876" "ENSG00000125868" 0.52
"ENSG00000111726" "ENSG00000109118" -0.52
"ENSG00000240553" "ENSG00000260391" 0.54
"ENSG00000165832" "ENSG00000103591" 0.54
"ENSG00000079785" "ENSG00000147669" 0.54
"ENSG00000127946" "ENSG00000288558" -0.52
"ENSG00000177889" "ENSG00000088812" 0.52
"ENSG00000114405" "ENSG00000273173" 0.55
"ENSG00000008277" "ENSG00000253250" 0.53
"ENSG00000198380" "ENSG00000166503" 0.52
"ENSG00000137494" "ENSG00000087470" 0.53
"ENSG00000164506" "ENSG00000130669" -0.53
"ENSG00000288698" "ENSG00000041357" 0.52
"ENSG00000284697" "ENSG00000198300" 0.53
"ENSG00000232959" "ENSG00000023734" 0.53
"ENSG00000237633" "ENSG00000259580" 0.54
"ENSG00000107758" "ENSG00000087470" 0.54
"ENSG00000198513" "ENSG00000182871" -0.53
"ENSG00000164209" "ENSG00000180116" 0.53
"ENSG00000234661" "ENSG00000131437" 0.52
"ENSG00000109670" "ENSG00000101247" 0.54
"ENSG00000082701" "ENSG00000105607" -0.52
"ENSG00000228436" "ENSG00000139131" -0.54
"ENSG00000155363" "ENSG00000145216" -0.53
"ENSG00000231999" "ENSG00000149313" 0.53
"ENSG00000257894" "ENSG00000265579" 0.54
"ENSG00000115947" "ENSG00000072657" 0.52
"ENSG00000287319" "ENSG00000149313" 0.54
"ENSG00000254433" "ENSG00000100934" 0.56
"ENSG00000153956" "ENSG00000104381" 0.54
"ENSG00000099385" "ENSG00000161558" 0.51
"ENSG00000239388" "ENSG00000106299" 0.54
"ENSG00000014641" "ENSG00000246283" 0.54
"ENSG00000128609" "ENSG00000235453" 0.52
"ENSG00000008277" "ENSG00000107731" -0.52
"ENSG00000169255" "ENSG00000066654" 0.52
"ENSG00000182916" "ENSG00000069345" 0.54
"ENSG00000133302" "ENSG00000004897" 0.55
"ENSG00000109670" "ENSG00000198908" 0.51
"ENSG00000135912" "ENSG00000172575" -0.51
"ENSG00000143842" "ENSG00000128602" 0.51
"ENSG00000172795" "ENSG00000166503" 0.52
"ENSG00000164815" "ENSG00000068366" 0.54
"ENSG00000133302" "ENSG00000101004" -0.52
"ENSG00000109180" "ENSG00000119318" 0.53
"ENSG00000169891" "ENSG00000172081" -0.53
"ENSG00000085365" "ENSG00000132664" 0.53
"ENSG00000233912" "ENSG00000065154" 0.54
"ENSG00000111790" "ENSG00000172575" 0.51
"ENSG00000186106" "ENSG00000099331" -0.51
"ENSG00000188419" "ENSG00000118596" 0.54
"ENSG00000077254" "ENSG00000135018" 0.54
"ENSG00000196072" "ENSG00000139112" 0.54
"ENSG00000157214" "ENSG00000198791" 0.54
"ENSG00000109738" "ENSG00000111726" 0.54
"ENSG00000158301" "ENSG00000264058" 0.52
"ENSG00000135968" "ENSG00000188419" 0.54
"ENSG00000013561" "ENSG00000069509" 0.52
"ENSG00000206199" "ENSG00000165629" 0.52
"ENSG00000153558" "ENSG00000139220" 0.51
"ENSG00000115840" "ENSG00000171714" 0.51
"ENSG00000258302" "ENSG00000198300" 0.53
"ENSG00000108061" "ENSG00000105699" -0.54
"ENSG00000288558" "ENSG00000069345" 0.54
"ENSG00000198478" "ENSG00000108094" 0.54
"ENSG00000061676" "ENSG00000139131" 0.55
"ENSG00000270751" "ENSG00000111726" 0.54
"ENSG00000164050" "ENSG00000146151" -0.51
"ENSG00000198689" "ENSG00000214265" 0.55
"ENSG00000157214" "ENSG00000285830" 0.55
"ENSG00000113552" "ENSG00000254433" 0.53
"ENSG00000236107" "ENSG00000163818" 0.53
"ENSG00000186462" "ENSG00000069345" 0.54
"ENSG00000232959" "ENSG00000259712" 0.53
"ENSG00000148400" "ENSG00000130787" 0.53
"ENSG00000116030" "ENSG00000197170" 0.52
"ENSG00000119965" "ENSG00000091164" 0.53
"ENSG00000145414" "ENSG00000173452" 0.52
"ENSG00000174705" "ENSG00000104365" 0.51
"ENSG00000196776" "ENSG00000256514" -0.51
"ENSG00000075089" "ENSG00000139505" 0.54
"ENSG00000180116" "ENSG00000224078" 0.54
"ENSG00000102081" "ENSG00000165832" 0.53
"ENSG00000183386" "ENSG00000183023" -0.52
"ENSG00000225792" "ENSG00000158301" 0.55
"ENSG00000146469" "ENSG00000165832" 0.52
"ENSG00000228436" "ENSG00000272772" -0.54
"ENSG00000154144" "ENSG00000100614" 0.52
"ENSG00000114573" "ENSG00000253645" 0.53
"ENSG00000138079" "ENSG00000239672" 0.55
"ENSG00000156735" "ENSG00000182831" 0.54
"ENSG00000115947" "ENSG00000065548" 0.52
"ENSG00000075945" "ENSG00000198791" 0.56
"ENSG00000186675" "ENSG00000186310" 0.53
"ENSG00000165629" "ENSG00000087470" 0.53
"ENSG00000078668" "ENSG00000104388" 0.54
"ENSG00000149313" "ENSG00000005194" 0.53
"ENSG00000231760" "ENSG00000258302" 0.54
"ENSG00000189043" "ENSG00000151500" 0.52
"ENSG00000203965" "ENSG00000091164" 0.5
"ENSG00000198836" "ENSG00000118276" 0.55
"ENSG00000260230" "ENSG00000125249" 0.53
"ENSG00000229956" "ENSG00000106443" 0.54
"ENSG00000204186" "ENSG00000158805" -0.52
"ENSG00000100934" "ENSG00000091164" 0.54
"ENSG00000137221" "ENSG00000087470" -0.51
"ENSG00000112146" "ENSG00000073969" 0.53
"ENSG00000120265" "ENSG00000140395" 0.53
"ENSG00000085365" "ENSG00000197930" 0.55
"ENSG00000234690" "ENSG00000188419" -0.52
"ENSG00000148400" "ENSG00000175215" 0.53
"ENSG00000178397" "ENSG00000286237" 0.53
"ENSG00000131966" "ENSG00000141378" 0.53
"ENSG00000151500" "ENSG00000122873" 0.55
"ENSG00000229591" "ENSG00000122873" 0.54
"ENSG00000102471" "ENSG00000009830" -0.52
"ENSG00000112996" "ENSG00000258302" 0.54
"ENSG00000111897" "ENSG00000165637" 0.51
"ENSG00000229956" "ENSG00000106052" 0.54
"ENSG00000198556" "ENSG00000272770" -0.52
"ENSG00000137494" "ENSG00000110675" 0.54
"ENSG00000144579" "ENSG00000120896" 0.5
"ENSG00000285920" "ENSG00000069345" 0.54
"ENSG00000088888" "ENSG00000130703" 0.51
"ENSG00000144827" "ENSG00000164951" 0.52
"ENSG00000128590" "ENSG00000246283" 0.52
"ENSG00000113558" "ENSG00000167005" 0.54
"ENSG00000120251" "ENSG00000236051" 0.55
"ENSG00000175874" "ENSG00000139131" 0.55
"ENSG00000239389" "ENSG00000236051" 0.54
"ENSG00000196950" "ENSG00000146352" 0.54
"ENSG00000228436" "ENSG00000254433" -0.54
"ENSG00000178662" "ENSG00000280987" 0.56
"ENSG00000143727" "ENSG00000258903" 0.53
"ENSG00000196911" "ENSG00000164985" 0.53
"ENSG00000113575" "ENSG00000013392" 0.53
"ENSG00000075790" "ENSG00000156011" 0.54
"ENSG00000122550" "ENSG00000223802" -0.51
"ENSG00000213585" "ENSG00000125814" 0.55
"ENSG00000006715" "ENSG00000130304" -0.52
"ENSG00000149313" "ENSG00000165678" 0.54
"ENSG00000128609" "ENSG00000110696" 0.52
"ENSG00000155970" "ENSG00000110446" -0.52
"ENSG00000134709" "ENSG00000225792" 0.54
"ENSG00000125629" "ENSG00000065559" 0.53
"ENSG00000018189" "ENSG00000108061" 0.54
"ENSG00000233912" "ENSG00000204899" 0.53
"ENSG00000144285" "ENSG00000145216" 0.53
"ENSG00000283228" "ENSG00000106299" 0.54
"ENSG00000137876" "ENSG00000153933" 0.52
"ENSG00000183308" "ENSG00000104231" 0.53
"ENSG00000104327" "ENSG00000164985" 0.52
"ENSG00000105819" "ENSG00000088888" -0.51
"ENSG00000106853" "ENSG00000177889" 0.52
"ENSG00000066557" "ENSG00000286555" -0.53
"ENSG00000079785" "ENSG00000152475" -0.53
"ENSG00000116750" "ENSG00000114120" 0.55
"ENSG00000143951" "ENSG00000100934" 0.53
"ENSG00000137563" "ENSG00000139160" 0.51
"ENSG00000075945" "ENSG00000185339" -0.52
"ENSG00000273269" "ENSG00000198015" 0.53
"ENSG00000157214" "ENSG00000103091" -0.53
"ENSG00000116983" "ENSG00000136531" 0.52
"ENSG00000114853" "ENSG00000100077" -0.52
"ENSG00000117155" "ENSG00000254317" 0.53
"ENSG00000142327" "ENSG00000172830" 0.52
"ENSG00000006530" "ENSG00000108839" -0.52
"ENSG00000056972" "ENSG00000136143" -0.52
"ENSG00000122126" "ENSG00000125249" 0.54
"ENSG00000115310" "ENSG00000198961" 0.54
"ENSG00000058091" "ENSG00000258637" 0.52
"ENSG00000152495" "ENSG00000198478" 0.54
"ENSG00000146006" "ENSG00000148925" 0.55
"ENSG00000064763" "ENSG00000104093" 0.54
"ENSG00000213424" "ENSG00000141425" 0.54
"ENSG00000196862" "ENSG00000188352" 0.52
"ENSG00000178662" "ENSG00000253766" 0.56
"ENSG00000083720" "ENSG00000229047" 0.53
"ENSG00000229956" "ENSG00000138443" 0.53
"ENSG00000189195" "ENSG00000106299" 0.55
"ENSG00000214517" "ENSG00000172081" -0.52
"ENSG00000172795" "ENSG00000254317" 0.54
"ENSG00000097007" "ENSG00000132872" -0.54
"ENSG00000183023" "ENSG00000145362" 0.54
"ENSG00000178662" "ENSG00000167107" -0.53
"ENSG00000013392" "ENSG00000137563" 0.52
"ENSG00000229325" "ENSG00000165832" 0.53
"ENSG00000158042" "ENSG00000260281" 0.52
"ENSG00000188338" "ENSG00000184613" -0.52
"ENSG00000198836" "ENSG00000283411" -0.53
"ENSG00000105887" "ENSG00000256206" 0.52
"ENSG00000149970" "ENSG00000255857" -0.52
"ENSG00000142875" "ENSG00000132463" 0.53
"ENSG00000081307" "ENSG00000166342" 0.52
"ENSG00000079785" "ENSG00000136143" 0.55
"ENSG00000237633" "ENSG00000109180" 0.54
"ENSG00000069509" "ENSG00000147416" 0.54
"ENSG00000285982" "ENSG00000205517" -0.52
"ENSG00000231760" "ENSG00000156735" 0.55
"ENSG00000023228" "ENSG00000154144" 0.52
"ENSG00000085433" "ENSG00000232119" 0.55
"ENSG00000082701" "ENSG00000152749" 0.53
"ENSG00000260391" "ENSG00000164465" 0.54
"ENSG00000153310" "ENSG00000088888" -0.53
"ENSG00000147180" "ENSG00000153933" 0.54
"ENSG00000007168" "ENSG00000085415" 0.54
"ENSG00000284697" "ENSG00000109118" -0.53
"ENSG00000104723" "ENSG00000104369" 0.52
"ENSG00000142875" "ENSG00000280165" 0.54
"ENSG00000172575" "ENSG00000105329" -0.51
"ENSG00000258903" "ENSG00000153933" 0.54
"ENSG00000168763" "ENSG00000198496" 0.52
"ENSG00000175482" "ENSG00000258048" -0.51
"ENSG00000144285" "ENSG00000198780" 0.53
"ENSG00000163818" "ENSG00000197991" 0.51
"ENSG00000138757" "ENSG00000197170" 0.52
"ENSG00000249568" "ENSG00000145864" 0.53
"ENSG00000106483" "ENSG00000148925" 0.54
"ENSG00000158042" "ENSG00000139112" 0.52
"ENSG00000196937" "ENSG00000104435" 0.54
"ENSG00000117533" "ENSG00000260281" 0.53
"ENSG00000204859" "ENSG00000138430" -0.53
"ENSG00000082701" "ENSG00000099331" -0.52
"ENSG00000155158" "ENSG00000100934" 0.52
"ENSG00000164172" "ENSG00000075790" 0.53
"ENSG00000023734" "ENSG00000167005" 0.54
"ENSG00000275764" "ENSG00000070961" 0.52
"ENSG00000237633" "ENSG00000166260" 0.53
"ENSG00000233912" "ENSG00000164209" 0.55
"ENSG00000109670" "ENSG00000076067" -0.53
"ENSG00000115325" "ENSG00000040341" -0.52
"ENSG00000286366" "ENSG00000125249" -0.52
"ENSG00000172819" "ENSG00000104093" -0.55
"ENSG00000233912" "ENSG00000188582" 0.54
"ENSG00000135333" "ENSG00000250349" 0.52
"ENSG00000113387" "ENSG00000169567" 0.53
"ENSG00000159792" "ENSG00000088888" 0.54
"ENSG00000198612" "ENSG00000236051" 0.52
"ENSG00000115419" "ENSG00000231764" 0.54
"ENSG00000135968" "ENSG00000104643" 0.54
"ENSG00000188419" "ENSG00000257950" -0.53
"ENSG00000141428" "ENSG00000171867" 0.52
"ENSG00000163328" "ENSG00000100744" 0.51
"ENSG00000174132" "ENSG00000237159" -0.51
"ENSG00000198612" "ENSG00000253719" 0.54
"ENSG00000006530" "ENSG00000155158" 0.52
"ENSG00000119013" "ENSG00000104643" 0.53
"ENSG00000168763" "ENSG00000144635" -0.53
"ENSG00000144834" "ENSG00000111726" 0.53
"ENSG00000087470" "ENSG00000165417" 0.54
"ENSG00000258302" "ENSG00000286786" 0.53
"ENSG00000135932" "ENSG00000156261" 0.52
"ENSG00000176783" "ENSG00000134265" -0.54
"ENSG00000111669" "ENSG00000100554" 0.52
"ENSG00000112561" "ENSG00000071564" 0.51
"ENSG00000144635" "ENSG00000130669" -0.54
"ENSG00000179542" "ENSG00000084444" 0.54
"ENSG00000234497" "ENSG00000150627" 0.51
"ENSG00000169891" "ENSG00000147894" 0.51
"ENSG00000155858" "ENSG00000087448" 0.53
"ENSG00000113649" "ENSG00000184613" 0.51
"ENSG00000134375" "ENSG00000069345" 0.54
"ENSG00000005249" "ENSG00000171262" 0.53
"ENSG00000172915" "ENSG00000213398" -0.53
"ENSG00000229956" "ENSG00000168904" 0.52
"ENSG00000198301" "ENSG00000118402" 0.52
"ENSG00000237633" "ENSG00000257647" 0.53
"ENSG00000174173" "ENSG00000091164" 0.54
"ENSG00000112992" "ENSG00000120265" 0.53
"ENSG00000114405" "ENSG00000260534" 0.54
"ENSG00000143158" "ENSG00000155097" 0.54
"ENSG00000109180" "ENSG00000106993" 0.51
"ENSG00000162636" "ENSG00000259668" 0.52
"ENSG00000142875" "ENSG00000253197" 0.54
"ENSG00000085365" "ENSG00000129667" -0.52
"ENSG00000146267" "ENSG00000070718" 0.54
"ENSG00000229956" "ENSG00000168438" 0.54
"ENSG00000083720" "ENSG00000260534" 0.53
"ENSG00000145216" "ENSG00000148925" 0.56
"ENSG00000239388" "ENSG00000109066" -0.52
"ENSG00000287022" "ENSG00000259668" 0.52
"ENSG00000173674" "ENSG00000133703" 0.53
"ENSG00000138686" "ENSG00000164985" 0.54
"ENSG00000109738" "ENSG00000249568" 0.53
"ENSG00000163577" "ENSG00000087470" 0.54
"ENSG00000123570" "ENSG00000181481" -0.52
"ENSG00000107105" "ENSG00000107758" 0.54
"ENSG00000287319" "ENSG00000168116" 0.51
"ENSG00000143155" "ENSG00000070669" 0.54
"ENSG00000113595" "ENSG00000125848" 0.53
"ENSG00000166123" "ENSG00000109066" 0.53
"ENSG00000164466" "ENSG00000258302" 0.53
"ENSG00000077254" "ENSG00000283900" -0.53
"ENSG00000163536" "ENSG00000146386" 0.53
"ENSG00000138663" "ENSG00000164109" 0.54
"ENSG00000165417" "ENSG00000134265" 0.53
"ENSG00000143155" "ENSG00000120437" 0.55
"ENSG00000273269" "ENSG00000141030" 0.53
"ENSG00000079841" "ENSG00000157680" 0.52
"ENSG00000115419" "ENSG00000077721" 0.52
"ENSG00000187144" "ENSG00000215126" -0.53
"ENSG00000079308" "ENSG00000285982" -0.53
