"hgnc_symbol","gene_biotype","ensembl_gene_id","kegg"
"PABPC1L2A","protein_coding","ENSG00000186288","No_kegg"
"PTRH1","protein_coding","ENSG00000187024","No_kegg"
"TSPYL4","protein_coding","ENSG00000187189","No_kegg"
"CHP1","protein_coding","ENSG00000187446","No_kegg"
"TMEM203","protein_coding","ENSG00000187713","No_kegg"
"UBQLN2","protein_coding","ENSG00000188021","No_kegg"
"PRKAR1B","protein_coding","ENSG00000188191","No_kegg"
"TUBB4B","protein_coding","ENSG00000188229","kegg"
"TMEM198","protein_coding","ENSG00000188760","No_kegg"
"SF3B3","protein_coding","ENSG00000189091","No_kegg"
"JPT1","protein_coding","ENSG00000189159","No_kegg"
"SH2D5","protein_coding","ENSG00000189410","No_kegg"
"TUBB","protein_coding","ENSG00000196230","kegg"
"NUDT11","protein_coding","ENSG00000196368","No_kegg"
"XRCC6","protein_coding","ENSG00000196419","No_kegg"
"PDXDC2P-NPIPB14P","lncRNA","ENSG00000196696","No_kegg"
"MAML3","protein_coding","ENSG00000196782","No_kegg"
