"Node.1" "Node.2" "CN"
"ENSG00000144320" "ENSG00000105556" -0.52
"ENSG00000163001" "ENSG00000132664" 0.52
"ENSG00000144290" "ENSG00000147894" 0.53
"ENSG00000146267" "ENSG00000164713" -0.53
"ENSG00000121481" "ENSG00000099331" -0.52
"ENSG00000089818" "ENSG00000100519" 0.53
"ENSG00000057663" "ENSG00000003987" 0.54
"ENSG00000120896" "ENSG00000133083" -0.53
"ENSG00000110429" "ENSG00000133247" -0.52
"ENSG00000143155" "ENSG00000198843" 0.52
"ENSG00000288558" "ENSG00000108061" 0.52
"ENSG00000144290" "ENSG00000164713" -0.52
"ENSG00000244038" "ENSG00000255302" 0.51
"ENSG00000151893" "ENSG00000174106" 0.53
"ENSG00000250910" "ENSG00000105819" 0.52
"ENSG00000126945" "ENSG00000171314" 0.52
"ENSG00000061676" "ENSG00000107758" 0.54
"ENSG00000144357" "ENSG00000185122" -0.55
"ENSG00000228172" "ENSG00000175482" 0.53
"ENSG00000284697" "ENSG00000170919" -0.53
"ENSG00000144357" "ENSG00000114446" 0.54
"ENSG00000082701" "ENSG00000172081" -0.54
"ENSG00000115415" "ENSG00000163818" 0.56
"ENSG00000114353" "ENSG00000148297" 0.55
"ENSG00000114353" "ENSG00000105323" 0.55
"ENSG00000169891" "ENSG00000173918" -0.5
"ENSG00000124570" "ENSG00000061273" 0.52
"ENSG00000163281" "ENSG00000104093" 0.54
"ENSG00000057663" "ENSG00000185515" 0.53
"ENSG00000176087" "ENSG00000164815" -0.52
"ENSG00000232119" "ENSG00000110435" 0.53
"ENSG00000164252" "ENSG00000105819" 0.53
"ENSG00000175395" "ENSG00000107758" 0.54
"ENSG00000065559" "ENSG00000104936" -0.54
"ENSG00000138430" "ENSG00000130787" -0.54
"ENSG00000149050" "ENSG00000088888" -0.53
"ENSG00000196689" "ENSG00000188878" 0.52
"ENSG00000147654" "ENSG00000246889" -0.53
"ENSG00000187522" "ENSG00000174442" 0.52
"ENSG00000198919" "ENSG00000184232" -0.52
"ENSG00000081189" "ENSG00000093010" -0.54
"ENSG00000166073" "ENSG00000011304" -0.52
"ENSG00000104093" "ENSG00000004897" 0.54
"ENSG00000137996" "ENSG00000110429" 0.52
"ENSG00000168268" "ENSG00000125520" 0.53
"ENSG00000198919" "ENSG00000130283" -0.55
"ENSG00000287799" "ENSG00000102471" 0.52
"ENSG00000109738" "ENSG00000118432" 0.53
"ENSG00000144357" "ENSG00000147650" 0.55
"ENSG00000144290" "ENSG00000146828" -0.54
"ENSG00000186350" "ENSG00000153048" 0.52
"ENSG00000243305" "ENSG00000256206" 0.52
"ENSG00000198780" "ENSG00000205560" -0.53
"ENSG00000147650" "ENSG00000133083" 0.53
"ENSG00000109436" "ENSG00000245864" 0.54
"ENSG00000066557" "ENSG00000139725" -0.54
"ENSG00000204186" "ENSG00000272758" 0.53
"ENSG00000163558" "ENSG00000138769" 0.52
"ENSG00000143164" "ENSG00000072401" 0.53
"ENSG00000285889" "ENSG00000122873" 0.55
"ENSG00000179335" "ENSG00000130402" 0.54
"ENSG00000081019" "ENSG00000114120" 0.52
"ENSG00000154001" "ENSG00000154832" -0.54
"ENSG00000075945" "ENSG00000168010" -0.55
"ENSG00000172915" "ENSG00000129925" -0.54
"ENSG00000271092" "ENSG00000163138" 0.52
"ENSG00000287542" "ENSG00000181638" -0.54
"ENSG00000205236" "ENSG00000155970" -0.53
"ENSG00000116198" "ENSG00000126733" -0.53
"ENSG00000258768" "ENSG00000283900" -0.54
"ENSG00000134987" "ENSG00000139496" 0.53
"ENSG00000135317" "ENSG00000166188" -0.53
"ENSG00000187144" "ENSG00000100105" 0.53
"ENSG00000163001" "ENSG00000118276" 0.52
"ENSG00000113456" "ENSG00000141367" 0.55
"ENSG00000149970" "ENSG00000180777" 0.52
"ENSG00000283208" "ENSG00000213648" -0.53
"ENSG00000232119" "ENSG00000129084" 0.53
"ENSG00000168487" "ENSG00000197724" 0.54
"ENSG00000124570" "ENSG00000266929" 0.52
"ENSG00000197971" "ENSG00000105323" 0.55
"ENSG00000114948" "ENSG00000137821" 0.54
"ENSG00000259642" "ENSG00000101152" 0.52
"ENSG00000146267" "ENSG00000021762" -0.52
"ENSG00000117598" "ENSG00000197355" -0.52
"ENSG00000134265" "ENSG00000225377" -0.5
"ENSG00000047597" "ENSG00000063169" -0.53
"ENSG00000115966" "ENSG00000068366" 0.52
"ENSG00000145864" "ENSG00000283900" -0.51
"ENSG00000134709" "ENSG00000101557" 0.53
"ENSG00000120251" "ENSG00000140015" 0.54
"ENSG00000174953" "ENSG00000106524" 0.53
"ENSG00000001630" "ENSG00000101266" 0.53
"ENSG00000164713" "ENSG00000099385" 0.53
"ENSG00000057663" "ENSG00000123119" 0.54
"ENSG00000196456" "ENSG00000157540" -0.55
"ENSG00000139116" "ENSG00000130638" 0.53
"ENSG00000006530" "ENSG00000166342" 0.55
"ENSG00000103494" "ENSG00000196535" -0.54
"ENSG00000273432" "ENSG00000175395" -0.53
"ENSG00000139131" "ENSG00000125319" -0.52
"ENSG00000285190" "ENSG00000099381" -0.53
"ENSG00000186106" "ENSG00000166153" 0.52
"ENSG00000087470" "ENSG00000139505" 0.53
"ENSG00000122417" "ENSG00000104432" 0.53
"ENSG00000180773" "ENSG00000259678" 0.52
"ENSG00000174953" "ENSG00000151806" 0.53
"ENSG00000002822" "ENSG00000105229" 0.52
"ENSG00000134287" "ENSG00000127445" 0.52
"ENSG00000147650" "ENSG00000104812" -0.53
"ENSG00000142327" "ENSG00000181513" 0.53
"ENSG00000157077" "ENSG00000156860" -0.54
"ENSG00000120251" "ENSG00000140931" -0.53
"ENSG00000116750" "ENSG00000260280" -0.53
"ENSG00000198780" "ENSG00000166479" 0.56
"ENSG00000287799" "ENSG00000138138" 0.54
"ENSG00000058272" "ENSG00000122386" -0.53
"ENSG00000127990" "ENSG00000175395" 0.53
"ENSG00000255054" "ENSG00000140497" 0.55
"ENSG00000153558" "ENSG00000153956" 0.54
"ENSG00000167797" "ENSG00000156860" 0.54
"ENSG00000132781" "ENSG00000106443" -0.53
"ENSG00000125826" "ENSG00000093100" 0.52
"ENSG00000071054" "ENSG00000104723" -0.52
"ENSG00000287542" "ENSG00000133247" -0.53
"ENSG00000283058" "ENSG00000134121" 0.52
"ENSG00000049130" "ENSG00000142002" -0.52
"ENSG00000145495" "ENSG00000127990" 0.51
"ENSG00000079785" "ENSG00000146676" 0.54
"ENSG00000157637" "ENSG00000130638" -0.53
"ENSG00000168763" "ENSG00000188026" 0.52
"ENSG00000107518" "ENSG00000172081" -0.53
"ENSG00000167393" "ENSG00000065559" -0.52
"ENSG00000142327" "ENSG00000112290" -0.52
"ENSG00000111845" "ENSG00000122873" 0.53
"ENSG00000136682" "ENSG00000254692" -0.53
"ENSG00000204186" "ENSG00000179335" -0.53
"ENSG00000266728" "ENSG00000105229" 0.52
"ENSG00000155970" "ENSG00000286786" 0.53
"ENSG00000116750" "ENSG00000163053" 0.52
"ENSG00000015568" "ENSG00000093010" -0.55
"ENSG00000224223" "ENSG00000172081" -0.51
"ENSG00000168255" "ENSG00000103769" -0.51
"ENSG00000287451" "ENSG00000197930" 0.54
"ENSG00000109158" "ENSG00000169116" 0.53
"ENSG00000014824" "ENSG00000085415" 0.54
"ENSG00000165704" "ENSG00000104774" -0.52
"ENSG00000173546" "ENSG00000088888" 0.55
"ENSG00000198961" "ENSG00000180336" 0.54
"ENSG00000138641" "ENSG00000177732" -0.52
"ENSG00000130052" "ENSG00000286159" 0.52
"ENSG00000164031" "ENSG00000146352" 0.52
"ENSG00000119004" "ENSG00000177303" 0.53
"ENSG00000135333" "ENSG00000107643" 0.54
"ENSG00000070087" "ENSG00000106052" 0.53
"ENSG00000129691" "ENSG00000254433" 0.54
"ENSG00000172795" "ENSG00000119446" 0.52
"ENSG00000127418" "ENSG00000011304" 0.53
"ENSG00000004766" "ENSG00000088881" -0.53
"ENSG00000120251" "ENSG00000187792" -0.54
"ENSG00000113643" "ENSG00000004897" 0.53
"ENSG00000006530" "ENSG00000125753" -0.54
"ENSG00000163618" "ENSG00000176087" -0.53
"ENSG00000004766" "ENSG00000142039" -0.53
"ENSG00000198919" "ENSG00000106771" 0.52
"ENSG00000164187" "ENSG00000120265" 0.53
"ENSG00000109832" "ENSG00000061273" -0.52
"ENSG00000066557" "ENSG00000168438" 0.55
"ENSG00000211456" "ENSG00000145362" 0.53
"ENSG00000103148" "ENSG00000230513" 0.51
"ENSG00000254692" "ENSG00000124226" 0.54
"ENSG00000145216" "ENSG00000101977" 0.52
"ENSG00000115840" "ENSG00000141510" -0.52
"ENSG00000040731" "ENSG00000123143" -0.53
"ENSG00000186350" "ENSG00000166479" -0.51
"ENSG00000102468" "ENSG00000236051" 0.54
"ENSG00000284341" "ENSG00000141569" 0.52
"ENSG00000162852" "ENSG00000197724" -0.52
"ENSG00000168959" "ENSG00000141668" 0.52
"ENSG00000170037" "ENSG00000129347" 0.53
"ENSG00000168890" "ENSG00000177054" -0.53
"ENSG00000223802" "ENSG00000261824" -0.52
"ENSG00000145730" "ENSG00000267082" -0.53
"ENSG00000204186" "ENSG00000114120" 0.53
"ENSG00000174405" "ENSG00000139977" 0.53
"ENSG00000115419" "ENSG00000118402" 0.54
"ENSG00000102967" "ENSG00000161847" 0.54
"ENSG00000134444" "ENSG00000261824" 0.52
"ENSG00000106299" "ENSG00000104643" 0.54
"ENSG00000175161" "ENSG00000150394" 0.52
"ENSG00000198919" "ENSG00000257923" -0.52
"ENSG00000055070" "ENSG00000088179" -0.54
"ENSG00000079785" "ENSG00000148688" 0.55
"ENSG00000089060" "ENSG00000142002" 0.53
"ENSG00000117009" "ENSG00000142327" -0.52
"ENSG00000164506" "ENSG00000134444" 0.56
"ENSG00000138138" "ENSG00000198466" -0.52
"ENSG00000106723" "ENSG00000109066" -0.54
"ENSG00000174106" "ENSG00000130638" 0.55
"ENSG00000075945" "ENSG00000075089" 0.52
"ENSG00000198780" "ENSG00000155970" 0.55
"ENSG00000134287" "ENSG00000220205" 0.52
"ENSG00000198919" "ENSG00000167395" -0.53
"ENSG00000254433" "ENSG00000283208" 0.54
"ENSG00000143155" "ENSG00000198780" 0.54
"ENSG00000149970" "ENSG00000165338" 0.53
"ENSG00000047315" "ENSG00000048392" 0.53
"ENSG00000165417" "ENSG00000167005" 0.52
"ENSG00000129084" "ENSG00000141905" -0.52
"ENSG00000143158" "ENSG00000078668" 0.54
"ENSG00000196455" "ENSG00000147180" 0.52
"ENSG00000204116" "ENSG00000133997" 0.53
"ENSG00000075945" "ENSG00000101846" 0.54
"ENSG00000248508" "ENSG00000141086" 0.52
"ENSG00000178662" "ENSG00000008441" -0.52
"ENSG00000198780" "ENSG00000133114" 0.53
"ENSG00000008277" "ENSG00000254451" 0.53
"ENSG00000154822" "ENSG00000166925" -0.53
"ENSG00000135968" "ENSG00000112237" 0.51
"ENSG00000085433" "ENSG00000065150" 0.54
"ENSG00000004487" "ENSG00000145730" 0.52
"ENSG00000255082" "ENSG00000090661" -0.52
"ENSG00000147180" "ENSG00000139324" 0.51
"ENSG00000175395" "ENSG00000172081" -0.54
"ENSG00000106052" "ENSG00000268746" -0.54
"ENSG00000061676" "ENSG00000159792" -0.53
"ENSG00000187144" "ENSG00000057663" -0.54
"ENSG00000061676" "ENSG00000198718" 0.54
"ENSG00000030066" "ENSG00000179115" -0.51
"ENSG00000162517" "ENSG00000180901" 0.52
"ENSG00000155970" "ENSG00000155313" 0.53
"ENSG00000145730" "ENSG00000005189" 0.53
"ENSG00000186908" "ENSG00000259322" 0.52
"ENSG00000287542" "ENSG00000186635" -0.53
"ENSG00000100842" "ENSG00000101746" -0.54
"ENSG00000198836" "ENSG00000255467" 0.54
"ENSG00000272758" "ENSG00000104231" 0.52
"ENSG00000165832" "ENSG00000166479" 0.55
"ENSG00000169851" "ENSG00000283155" -0.53
"ENSG00000177383" "ENSG00000227057" 0.52
"ENSG00000250349" "ENSG00000103148" -0.53
"ENSG00000138138" "ENSG00000101224" -0.53
"ENSG00000091157" "ENSG00000185658" 0.56
"ENSG00000206535" "ENSG00000287022" 0.52
"ENSG00000198780" "ENSG00000185272" 0.54
"ENSG00000167566" "ENSG00000104936" 0.54
"ENSG00000143951" "ENSG00000256514" -0.54
"ENSG00000042813" "ENSG00000172915" 0.54
"ENSG00000151779" "ENSG00000151025" 0.53
"ENSG00000287451" "ENSG00000163938" 0.53
"ENSG00000111711" "ENSG00000198324" -0.51
"ENSG00000144635" "ENSG00000142046" -0.51
"ENSG00000149313" "ENSG00000179588" -0.52
"ENSG00000130402" "ENSG00000130749" 0.55
"ENSG00000180116" "ENSG00000099331" -0.53
"ENSG00000138814" "ENSG00000229205" -0.52
"ENSG00000254692" "ENSG00000100105" 0.53
"ENSG00000127824" "ENSG00000156515" 0.53
"ENSG00000061676" "ENSG00000167302" -0.53
"ENSG00000143106" "ENSG00000061794" 0.54
"ENSG00000214021" "ENSG00000109738" -0.52
"ENSG00000198836" "ENSG00000167566" -0.52
"ENSG00000066557" "ENSG00000118308" 0.52
"ENSG00000164031" "ENSG00000273154" -0.52
"ENSG00000240553" "ENSG00000077254" 0.51
"ENSG00000169871" "ENSG00000184716" 0.51
"ENSG00000106266" "ENSG00000164815" -0.53
"ENSG00000150627" "ENSG00000164815" 0.53
"ENSG00000153310" "ENSG00000176619" -0.55
"ENSG00000287542" "ENSG00000287799" 0.52
"ENSG00000280758" "ENSG00000067191" 0.53
"ENSG00000104774" "ENSG00000157540" -0.53
"ENSG00000158941" "ENSG00000105402" 0.54
"ENSG00000143951" "ENSG00000225190" -0.53
"ENSG00000136717" "ENSG00000105229" 0.52
"ENSG00000109452" "ENSG00000145526" 0.53
"ENSG00000198919" "ENSG00000059758" 0.55
"ENSG00000061676" "ENSG00000213424" 0.53
"ENSG00000081189" "ENSG00000008277" 0.56
"ENSG00000144357" "ENSG00000091844" 0.54
"ENSG00000119844" "ENSG00000111711" 0.52
"ENSG00000165832" "ENSG00000198496" -0.54
"ENSG00000179364" "ENSG00000099331" 0.55
"ENSG00000119844" "ENSG00000152503" 0.52
"ENSG00000136531" "ENSG00000134108" 0.54
"ENSG00000102096" "ENSG00000167476" 0.51
"ENSG00000197724" "ENSG00000197183" 0.54
"ENSG00000091483" "ENSG00000165629" 0.53
"ENSG00000109184" "ENSG00000152495" 0.51
"ENSG00000114405" "ENSG00000233705" 0.54
"ENSG00000135002" "ENSG00000100478" 0.54
"ENSG00000079785" "ENSG00000054611" -0.53
"ENSG00000117298" "ENSG00000117477" -0.52
"ENSG00000085382" "ENSG00000155313" 0.53
"ENSG00000198919" "ENSG00000147036" 0.55
"ENSG00000255857" "ENSG00000133103" -0.51
"ENSG00000142327" "ENSG00000010626" 0.53
"ENSG00000117598" "ENSG00000130175" -0.54
"ENSG00000188419" "ENSG00000108840" -0.54
"ENSG00000177697" "ENSG00000125520" 0.52
"ENSG00000126733" "ENSG00000232119" 0.52
"ENSG00000164951" "ENSG00000100478" 0.55
"ENSG00000105819" "ENSG00000111615" 0.53
"ENSG00000157214" "ENSG00000087470" 0.55
"ENSG00000148400" "ENSG00000157540" -0.52
"ENSG00000143164" "ENSG00000274349" 0.52
"ENSG00000145414" "ENSG00000104936" -0.53
"ENSG00000142875" "ENSG00000110429" 0.54
"ENSG00000147642" "ENSG00000184613" 0.52
"ENSG00000138430" "ENSG00000167723" -0.52
"ENSG00000107882" "ENSG00000087470" -0.53
"ENSG00000135968" "ENSG00000145216" 0.53
"ENSG00000154174" "ENSG00000136521" 0.53
"ENSG00000274272" "ENSG00000269439" 0.55
"ENSG00000206199" "ENSG00000139131" 0.55
"ENSG00000133302" "ENSG00000198899" -0.51
"ENSG00000163001" "ENSG00000255448" 0.52
"ENSG00000172292" "ENSG00000068079" -0.53
"ENSG00000138663" "ENSG00000166226" 0.53
"ENSG00000211584" "ENSG00000101746" -0.54
"ENSG00000227028" "ENSG00000103494" 0.53
"ENSG00000177888" "ENSG00000164031" 0.51
"ENSG00000158528" "ENSG00000050030" 0.52
"ENSG00000055813" "ENSG00000246214" -0.54
"ENSG00000145428" "ENSG00000149499" -0.54
"ENSG00000163138" "ENSG00000249319" -0.52
"ENSG00000055070" "ENSG00000107643" -0.55
"ENSG00000089094" "ENSG00000125826" 0.51
"ENSG00000250910" "ENSG00000173114" 0.51
"ENSG00000166073" "ENSG00000088888" -0.53
"ENSG00000115947" "ENSG00000198785" 0.52
"ENSG00000115947" "ENSG00000130529" -0.54
"ENSG00000168890" "ENSG00000137821" -0.54
"ENSG00000287022" "ENSG00000005810" 0.53
"ENSG00000066557" "ENSG00000082701" 0.54
"ENSG00000115419" "ENSG00000266714" -0.52
"ENSG00000224167" "ENSG00000165637" -0.52
"ENSG00000172292" "ENSG00000255857" -0.52
"ENSG00000168438" "ENSG00000147036" 0.52
"ENSG00000169519" "ENSG00000172915" 0.54
"ENSG00000212694" "ENSG00000101557" -0.51
"ENSG00000267561" "ENSG00000081307" 0.53
"ENSG00000101986" "ENSG00000079805" 0.52
"ENSG00000058804" "ENSG00000068366" 0.52
"ENSG00000072756" "ENSG00000100934" 0.53
"ENSG00000168890" "ENSG00000101557" -0.52
"ENSG00000061676" "ENSG00000184203" 0.53
"ENSG00000178662" "ENSG00000212694" -0.51
"ENSG00000213977" "ENSG00000160392" 0.53
"ENSG00000142327" "ENSG00000142039" 0.54
"ENSG00000272772" "ENSG00000239672" 0.53
"ENSG00000143164" "ENSG00000076554" 0.53
"ENSG00000079785" "ENSG00000255639" 0.55
"ENSG00000203668" "ENSG00000134121" 0.53
"ENSG00000165832" "ENSG00000182405" 0.53
"ENSG00000110435" "ENSG00000103148" -0.52
"ENSG00000082701" "ENSG00000145730" 0.54
"ENSG00000183023" "ENSG00000167977" -0.53
"ENSG00000234494" "ENSG00000079805" 0.52
"ENSG00000058091" "ENSG00000107643" 0.55
"ENSG00000113327" "ENSG00000105229" -0.52
"ENSG00000198919" "ENSG00000259891" -0.54
"ENSG00000113643" "ENSG00000068366" 0.51
"ENSG00000144320" "ENSG00000139278" 0.51
"ENSG00000067225" "ENSG00000101152" 0.53
"ENSG00000104723" "ENSG00000165338" 0.53
"ENSG00000143106" "ENSG00000157214" 0.52
"ENSG00000119844" "ENSG00000004766" 0.53
"ENSG00000081189" "ENSG00000147654" 0.53
"ENSG00000198718" "ENSG00000166479" 0.55
"ENSG00000164038" "ENSG00000176834" -0.52
"ENSG00000066557" "ENSG00000129946" -0.54
"ENSG00000113966" "ENSG00000109436" 0.54
"ENSG00000158560" "ENSG00000064763" 0.54
"ENSG00000115947" "ENSG00000168010" -0.54
"ENSG00000134480" "ENSG00000153291" 0.52
"ENSG00000168393" "ENSG00000213398" 0.52
"ENSG00000196517" "ENSG00000254692" 0.52
"ENSG00000104723" "ENSG00000257433" -0.54
"ENSG00000271894" "ENSG00000185339" -0.53
"ENSG00000138095" "ENSG00000014824" 0.55
"ENSG00000165572" "ENSG00000181610" 0.52
"ENSG00000162694" "ENSG00000138442" 0.53
"ENSG00000164129" "ENSG00000125848" 0.52
"ENSG00000132294" "ENSG00000076928" -0.52
"ENSG00000109158" "ENSG00000105221" -0.52
"ENSG00000198919" "ENSG00000111321" -0.52
"ENSG00000113441" "ENSG00000075790" 0.52
"ENSG00000185507" "ENSG00000105229" 0.53
"ENSG00000234072" "ENSG00000104897" 0.53
"ENSG00000131374" "ENSG00000282917" 0.52
"ENSG00000018189" "ENSG00000166479" 0.53
"ENSG00000133302" "ENSG00000142089" -0.53
"ENSG00000242973" "ENSG00000154265" 0.52
"ENSG00000111707" "ENSG00000104093" 0.54
"ENSG00000168487" "ENSG00000061273" 0.53
"ENSG00000109436" "ENSG00000138138" 0.54
"ENSG00000111181" "ENSG00000254692" 0.54
"ENSG00000168438" "ENSG00000198785" 0.5
"ENSG00000109158" "ENSG00000107105" 0.53
"ENSG00000164542" "ENSG00000130402" -0.53
"ENSG00000232119" "ENSG00000141905" -0.52
"ENSG00000061676" "ENSG00000148688" 0.54
"ENSG00000014824" "ENSG00000006715" 0.53
"ENSG00000134480" "ENSG00000130227" 0.51
"ENSG00000188419" "ENSG00000107771" 0.55
"ENSG00000167969" "ENSG00000123143" 0.54
"ENSG00000104142" "ENSG00000127561" 0.52
"ENSG00000287451" "ENSG00000124440" -0.51
"ENSG00000146352" "ENSG00000132294" 0.53
"ENSG00000133302" "ENSG00000148411" -0.54
"ENSG00000138430" "ENSG00000182173" -0.54
"ENSG00000075790" "ENSG00000119965" 0.52
"ENSG00000163634" "ENSG00000109066" -0.52
"ENSG00000181404" "ENSG00000105221" 0.53
"ENSG00000109158" "ENSG00000103126" -0.52
"ENSG00000142875" "ENSG00000131966" 0.53
"ENSG00000234690" "ENSG00000111731" -0.53
"ENSG00000010017" "ENSG00000180900" -0.53
"ENSG00000005469" "ENSG00000167930" -0.53
"ENSG00000116750" "ENSG00000008277" 0.53
"ENSG00000109158" "ENSG00000152932" 0.54
"ENSG00000129636" "ENSG00000160194" -0.53
"ENSG00000144320" "ENSG00000151458" 0.53
"ENSG00000165169" "ENSG00000165832" 0.53
"ENSG00000164418" "ENSG00000072657" 0.53
"ENSG00000169871" "ENSG00000100320" -0.52
"ENSG00000051382" "ENSG00000157540" 0.53
"ENSG00000115252" "ENSG00000166342" 0.54
"ENSG00000078043" "ENSG00000125520" -0.54
"ENSG00000246889" "ENSG00000091157" -0.53
"ENSG00000155970" "ENSG00000105397" -0.54
"ENSG00000106399" "ENSG00000108061" 0.53
"ENSG00000124767" "ENSG00000165637" 0.54
"ENSG00000135637" "ENSG00000163138" -0.54
"ENSG00000144320" "ENSG00000147894" 0.52
"ENSG00000109670" "ENSG00000166479" 0.54
"ENSG00000142327" "ENSG00000079805" 0.53
"ENSG00000143164" "ENSG00000188493" -0.52
"ENSG00000041353" "ENSG00000269439" -0.51
"ENSG00000169567" "ENSG00000149100" 0.52
"ENSG00000164031" "ENSG00000146067" -0.53
"ENSG00000133315" "ENSG00000130638" -0.52
"ENSG00000229956" "ENSG00000004766" 0.54
"ENSG00000198961" "ENSG00000124207" 0.53
"ENSG00000163590" "ENSG00000254692" -0.53
"ENSG00000273841" "ENSG00000139131" 0.54
"ENSG00000250571" "ENSG00000175395" -0.52
"ENSG00000133302" "ENSG00000175893" 0.55
"ENSG00000113327" "ENSG00000136813" 0.52
"ENSG00000113595" "ENSG00000007168" 0.54
"ENSG00000196455" "ENSG00000155970" 0.51
"ENSG00000129128" "ENSG00000280987" 0.53
"ENSG00000088888" "ENSG00000105323" 0.54
"ENSG00000169919" "ENSG00000104093" -0.53
"ENSG00000077254" "ENSG00000091073" -0.53
"ENSG00000138378" "ENSG00000188419" 0.53
"ENSG00000163719" "ENSG00000114405" -0.52
"ENSG00000092108" "ENSG00000134444" 0.55
"ENSG00000175395" "ENSG00000223732" 0.52
"ENSG00000164815" "ENSG00000257433" -0.53
"ENSG00000075303" "ENSG00000267022" 0.53
"ENSG00000283228" "ENSG00000142327" -0.54
"ENSG00000144357" "ENSG00000198554" 0.53
"ENSG00000233912" "ENSG00000104388" 0.55
"ENSG00000138641" "ENSG00000139163" 0.52
"ENSG00000146267" "ENSG00000157214" 0.55
"ENSG00000256007" "ENSG00000130749" 0.53
"ENSG00000134121" "ENSG00000198301" 0.53
"ENSG00000144635" "ENSG00000132005" -0.52
"ENSG00000183308" "ENSG00000288558" 0.53
"ENSG00000181638" "ENSG00000130304" 0.55
"ENSG00000224223" "ENSG00000149313" 0.54
"ENSG00000138814" "ENSG00000140987" -0.52
"ENSG00000088179" "ENSG00000166484" -0.53
"ENSG00000138430" "ENSG00000175287" -0.53
"ENSG00000245864" "ENSG00000267395" -0.5
"ENSG00000227345" "ENSG00000130638" 0.54
"ENSG00000146701" "ENSG00000149575" 0.52
"ENSG00000124570" "ENSG00000166987" 0.53
"ENSG00000145362" "ENSG00000067992" 0.52
"ENSG00000075790" "ENSG00000152219" 0.52
"ENSG00000104290" "ENSG00000134265" 0.53
"ENSG00000077264" "ENSG00000130158" -0.52
"ENSG00000214783" "ENSG00000101557" -0.53
"ENSG00000104427" "ENSG00000137821" 0.54
"ENSG00000047932" "ENSG00000186908" 0.54
"ENSG00000271894" "ENSG00000029639" 0.54
"ENSG00000145216" "ENSG00000148925" 0.55
"ENSG00000118246" "ENSG00000004897" 0.54
"ENSG00000114446" "ENSG00000141510" -0.51
"ENSG00000162430" "ENSG00000157214" -0.51
"ENSG00000109738" "ENSG00000107518" 0.54
"ENSG00000244945" "ENSG00000104723" -0.52
"ENSG00000177595" "ENSG00000100083" 0.54
"ENSG00000196937" "ENSG00000104388" 0.54
"ENSG00000114405" "ENSG00000099338" -0.52
"ENSG00000134121" "ENSG00000223802" -0.53
"ENSG00000174173" "ENSG00000164252" 0.53
"ENSG00000197872" "ENSG00000065559" 0.54
"ENSG00000145362" "ENSG00000250166" 0.52
"ENSG00000259678" "ENSG00000118276" 0.53
"ENSG00000147650" "ENSG00000180900" -0.54
"ENSG00000138430" "ENSG00000130653" -0.51
"ENSG00000133302" "ENSG00000054179" -0.52
"ENSG00000101911" "ENSG00000108395" 0.55
"ENSG00000251141" "ENSG00000057663" 0.55
"ENSG00000261292" "ENSG00000104290" 0.51
"ENSG00000061676" "ENSG00000148572" 0.54
"ENSG00000173114" "ENSG00000185658" 0.55
"ENSG00000166448" "ENSG00000198356" 0.51
"ENSG00000113595" "ENSG00000236051" 0.54
"ENSG00000101557" "ENSG00000161847" -0.55
"ENSG00000188582" "ENSG00000149313" 0.55
"ENSG00000168958" "ENSG00000065559" 0.53
"ENSG00000010017" "ENSG00000166342" 0.53
"ENSG00000134709" "ENSG00000166342" 0.54
"ENSG00000185090" "ENSG00000101152" 0.53
"ENSG00000144320" "ENSG00000083807" -0.52
"ENSG00000161714" "ENSG00000005243" 0.53
"ENSG00000111711" "ENSG00000103591" 0.52
"ENSG00000134709" "ENSG00000077254" 0.52
"ENSG00000072133" "ENSG00000107643" 0.54
"ENSG00000145354" "ENSG00000138138" 0.51
"ENSG00000163412" "ENSG00000072041" 0.51
"ENSG00000143303" "ENSG00000149970" -0.53
"ENSG00000104427" "ENSG00000104047" 0.53
"ENSG00000232040" "ENSG00000169925" -0.52
"ENSG00000121310" "ENSG00000104643" -0.52
"ENSG00000204186" "ENSG00000072134" -0.51
"ENSG00000211456" "ENSG00000152495" 0.51
"ENSG00000145730" "ENSG00000176046" -0.51
"ENSG00000113597" "ENSG00000071564" -0.54
